CustomerID,AssetID,UsageHours,CustName,CustAge
49681,21,19,Customer_49681,32
49682,98,24,Customer_49682,39
49683,56,3,Customer_49683,32
49684,96,18,Customer_49684,45
49685,26,15,Customer_49685,32
49686,79,21,Customer_49686,24
49687,68,5,Customer_49687,28
49688,51,11,Customer_49688,38
49689,96,19,Customer_49689,26
49690,25,24,Customer_49690,33
49691,56,9,Customer_49691,29
49692,10,13,Customer_49692,24
49693,6,2,Customer_49693,41
49694,74,16,Customer_49694,27
49695,35,7,Customer_49695,27
49696,47,6,Customer_49696,45
49697,31,19,Customer_49697,41
49698,84,11,Customer_49698,33
49699,81,9,Customer_49699,37
49700,34,10,Customer_49700,40
49701,23,1,Customer_49701,33
49702,66,21,Customer_49702,32
49703,66,12,Customer_49703,38
49704,74,12,Customer_49704,36
49705,26,18,Customer_49705,26
49706,14,8,Customer_49706,28
49707,84,6,Customer_49707,49
49708,93,22,Customer_49708,31
49709,35,4,Customer_49709,23
49710,85,24,Customer_49710,35
49711,44,3,Customer_49711,28
49712,31,20,Customer_49712,44
49713,94,20,Customer_49713,35
49714,35,8,Customer_49714,29
49715,87,7,Customer_49715,35
49716,54,12,Customer_49716,45
49717,57,6,Customer_49717,38
49718,67,11,Customer_49718,41
49719,37,21,Customer_49719,48
49720,36,16,Customer_49720,50
49721,95,19,Customer_49721,42
49722,28,3,Customer_49722,40
49723,41,21,Customer_49723,46
49724,2,1,Customer_49724,45
49725,49,7,Customer_49725,44
49726,42,3,Customer_49726,44
49727,2,14,Customer_49727,36
49728,95,7,Customer_49728,26
49729,89,13,Customer_49729,39
49730,100,9,Customer_49730,28
49731,76,13,Customer_49731,38
49732,13,5,Customer_49732,44
49733,86,3,Customer_49733,49
49734,54,24,Customer_49734,44
49735,27,10,Customer_49735,46
49736,13,5,Customer_49736,42
49737,46,12,Customer_49737,39
49738,97,11,Customer_49738,38
49739,63,9,Customer_49739,36
49740,30,17,Customer_49740,38
49741,93,24,Customer_49741,26
49742,85,8,Customer_49742,42
49743,42,20,Customer_49743,29
49744,52,2,Customer_49744,27
49745,38,9,Customer_49745,44
49746,11,2,Customer_49746,40
49747,99,8,Customer_49747,35
49748,33,12,Customer_49748,26
49749,25,4,Customer_49749,25
49750,48,2,Customer_49750,45
49751,59,17,Customer_49751,38
49752,100,2,Customer_49752,43
49753,74,9,Customer_49753,50
49754,89,23,Customer_49754,47
49755,91,15,Customer_49755,29
49756,79,2,Customer_49756,49
49757,34,7,Customer_49757,50
49758,27,11,Customer_49758,46
49759,24,11,Customer_49759,32
49760,13,18,Customer_49760,37
49761,77,2,Customer_49761,36
49762,23,5,Customer_49762,41
49763,26,5,Customer_49763,26
49764,1,9,Customer_49764,41
49765,86,21,Customer_49765,34
49766,87,20,Customer_49766,23
49767,98,7,Customer_49767,32
49768,62,3,Customer_49768,23
49769,20,24,Customer_49769,49
49770,21,12,Customer_49770,48
49771,88,2,Customer_49771,37
49772,98,15,Customer_49772,32
49773,23,7,Customer_49773,42
49774,33,18,Customer_49774,25
49775,90,9,Customer_49775,43
49776,30,1,Customer_49776,36
49777,85,19,Customer_49777,35
49778,26,12,Customer_49778,30
49779,16,20,Customer_49779,27
49780,99,3,Customer_49780,42
49781,38,24,Customer_49781,27
49782,63,15,Customer_49782,27
49783,78,10,Customer_49783,24
49784,9,8,Customer_49784,38
49785,64,13,Customer_49785,41
49786,70,19,Customer_49786,44
49787,16,15,Customer_49787,25
49788,44,9,Customer_49788,23
49789,24,9,Customer_49789,28
49790,10,12,Customer_49790,23
49791,34,21,Customer_49791,46
49792,78,15,Customer_49792,50
49793,17,23,Customer_49793,37
49794,80,18,Customer_49794,40
49795,48,19,Customer_49795,28
49796,21,4,Customer_49796,26
49797,32,18,Customer_49797,45
49798,96,13,Customer_49798,23
49799,79,5,Customer_49799,39
49800,63,8,Customer_49800,45
49801,93,7,Customer_49801,33
49802,73,10,Customer_49802,29
49803,56,20,Customer_49803,34
49804,82,13,Customer_49804,32
49805,20,1,Customer_49805,26
49806,61,4,Customer_49806,38
49807,19,9,Customer_49807,25
49808,2,8,Customer_49808,47
49809,98,10,Customer_49809,28
49810,74,6,Customer_49810,30
49811,51,9,Customer_49811,38
49812,13,20,Customer_49812,45
49813,13,7,Customer_49813,28
49814,64,20,Customer_49814,23
49815,63,17,Customer_49815,25
49816,68,20,Customer_49816,35
49817,51,21,Customer_49817,29
49818,21,13,Customer_49818,33
49819,92,23,Customer_49819,28
49820,12,8,Customer_49820,39
49821,98,9,Customer_49821,23
49822,93,4,Customer_49822,41
49823,68,11,Customer_49823,23
49824,95,8,Customer_49824,31
49825,72,2,Customer_49825,45
49826,80,18,Customer_49826,40
49827,23,7,Customer_49827,47
49828,21,14,Customer_49828,33
49829,4,17,Customer_49829,23
49830,48,22,Customer_49830,24
49831,99,4,Customer_49831,37
49832,89,19,Customer_49832,24
49833,74,15,Customer_49833,41
49834,96,24,Customer_49834,31
49835,68,7,Customer_49835,33
49836,42,3,Customer_49836,23
49837,9,1,Customer_49837,49
49838,11,20,Customer_49838,33
49839,40,18,Customer_49839,35
49840,50,19,Customer_49840,47
49841,96,4,Customer_49841,25
49842,86,6,Customer_49842,34
49843,26,3,Customer_49843,45
49844,59,22,Customer_49844,38
49845,78,20,Customer_49845,24
49846,3,6,Customer_49846,34
49847,35,21,Customer_49847,34
49848,16,8,Customer_49848,50
49849,21,24,Customer_49849,42
49850,100,12,Customer_49850,41
49851,91,16,Customer_49851,25
49852,47,16,Customer_49852,40
49853,16,1,Customer_49853,38
49854,99,24,Customer_49854,45
49855,71,8,Customer_49855,26
49856,79,1,Customer_49856,25
49857,29,23,Customer_49857,23
49858,39,21,Customer_49858,42
49859,24,24,Customer_49859,24
49860,52,17,Customer_49860,33
49861,70,22,Customer_49861,28
49862,47,14,Customer_49862,44
49863,71,15,Customer_49863,31
49864,88,18,Customer_49864,36
49865,52,2,Customer_49865,34
49866,85,2,Customer_49866,23
49867,69,18,Customer_49867,32
49868,37,13,Customer_49868,37
49869,92,18,Customer_49869,29
49870,78,20,Customer_49870,43
49871,52,13,Customer_49871,37
49872,49,8,Customer_49872,37
49873,51,23,Customer_49873,36
49874,6,13,Customer_49874,38
49875,94,17,Customer_49875,39
49876,40,23,Customer_49876,25
49877,66,9,Customer_49877,29
49878,85,3,Customer_49878,28
49879,89,16,Customer_49879,39
49880,66,17,Customer_49880,26
49881,98,19,Customer_49881,29
49882,54,9,Customer_49882,40
49883,91,12,Customer_49883,39
49884,12,12,Customer_49884,31
49885,97,4,Customer_49885,28
49886,28,15,Customer_49886,31
49887,26,15,Customer_49887,26
49888,22,3,Customer_49888,48
49889,59,24,Customer_49889,28
49890,18,8,Customer_49890,38
49891,77,5,Customer_49891,48
49892,15,14,Customer_49892,35
49893,68,8,Customer_49893,25
49894,41,6,Customer_49894,31
49895,40,14,Customer_49895,38
49896,67,2,Customer_49896,31
49897,32,22,Customer_49897,37
49898,32,6,Customer_49898,49
49899,78,18,Customer_49899,46
49900,55,17,Customer_49900,23
49901,82,9,Customer_49901,35
49902,74,23,Customer_49902,35
49903,87,11,Customer_49903,32
49904,29,23,Customer_49904,42
49905,7,18,Customer_49905,34
49906,30,17,Customer_49906,37
49907,36,11,Customer_49907,23
49908,17,15,Customer_49908,26
49909,5,22,Customer_49909,42
49910,93,10,Customer_49910,39
49911,87,23,Customer_49911,38
49912,98,9,Customer_49912,47
49913,43,12,Customer_49913,31
49914,20,13,Customer_49914,35
49915,32,21,Customer_49915,42
49916,47,9,Customer_49916,37
49917,76,20,Customer_49917,35
49918,30,8,Customer_49918,38
49919,96,21,Customer_49919,26
49920,57,19,Customer_49920,26
49921,98,9,Customer_49921,45
49922,1,24,Customer_49922,23
49923,8,23,Customer_49923,46
49924,89,15,Customer_49924,27
49925,47,16,Customer_49925,28
49926,49,7,Customer_49926,50
49927,70,20,Customer_49927,49
49928,96,5,Customer_49928,35
49929,62,4,Customer_49929,45
49930,63,8,Customer_49930,39
49931,96,10,Customer_49931,34
49932,69,8,Customer_49932,27
49933,65,9,Customer_49933,43
49934,14,3,Customer_49934,37
49935,51,11,Customer_49935,43
49936,89,1,Customer_49936,50
49937,36,8,Customer_49937,25
49938,47,19,Customer_49938,27
49939,92,1,Customer_49939,36
49940,100,19,Customer_49940,43
49941,40,16,Customer_49941,38
49942,64,2,Customer_49942,36
49943,37,13,Customer_49943,50
49944,1,19,Customer_49944,35
49945,9,17,Customer_49945,50
49946,36,2,Customer_49946,42
49947,3,14,Customer_49947,36
49948,62,10,Customer_49948,25
49949,97,3,Customer_49949,48
49950,68,21,Customer_49950,45
49951,29,6,Customer_49951,47
49952,51,8,Customer_49952,29
49953,82,8,Customer_49953,26
49954,36,10,Customer_49954,23
49955,29,22,Customer_49955,29
49956,85,5,Customer_49956,45
49957,37,17,Customer_49957,35
49958,41,18,Customer_49958,29
49959,30,9,Customer_49959,25
49960,78,15,Customer_49960,34
49961,75,15,Customer_49961,47
49962,38,17,Customer_49962,24
49963,57,16,Customer_49963,39
49964,65,12,Customer_49964,36
49965,98,1,Customer_49965,50
49966,5,8,Customer_49966,33
49967,89,10,Customer_49967,34
49968,69,18,Customer_49968,28
49969,48,7,Customer_49969,30
49970,51,9,Customer_49970,46
49971,75,7,Customer_49971,32
49972,77,1,Customer_49972,24
49973,11,19,Customer_49973,25
49974,37,9,Customer_49974,33
49975,46,15,Customer_49975,44
49976,73,20,Customer_49976,32
49977,21,3,Customer_49977,28
49978,66,8,Customer_49978,46
49979,69,9,Customer_49979,50
49980,80,23,Customer_49980,25
49981,35,20,Customer_49981,42
49982,27,21,Customer_49982,45
49983,72,24,Customer_49983,38
49984,81,2,Customer_49984,40
49985,62,15,Customer_49985,41
49986,59,20,Customer_49986,42
49987,68,13,Customer_49987,37
49988,53,16,Customer_49988,29
49989,46,3,Customer_49989,39
49990,92,5,Customer_49990,47
49991,67,2,Customer_49991,24
49992,62,4,Customer_49992,38
49993,34,22,Customer_49993,28
49994,61,18,Customer_49994,49
49995,41,10,Customer_49995,46
49996,23,23,Customer_49996,28
49997,6,4,Customer_49997,36
49998,62,12,Customer_49998,33
49999,81,2,Customer_49999,24
50000,97,22,Customer_50000,32
50001,3,11,Customer_50001,42
50002,97,13,Customer_50002,27
50003,37,4,Customer_50003,23
50004,30,1,Customer_50004,34
50005,80,14,Customer_50005,44
50006,98,12,Customer_50006,36
50007,51,17,Customer_50007,42
50008,84,1,Customer_50008,26
50009,82,2,Customer_50009,27
50010,68,9,Customer_50010,42
50011,78,14,Customer_50011,31
50012,7,11,Customer_50012,39
50013,35,10,Customer_50013,48
50014,72,21,Customer_50014,26
50015,70,17,Customer_50015,39
50016,4,7,Customer_50016,45
50017,52,1,Customer_50017,42
50018,55,23,Customer_50018,36
50019,65,4,Customer_50019,47
50020,44,8,Customer_50020,26
50021,19,14,Customer_50021,24
50022,90,11,Customer_50022,28
50023,46,14,Customer_50023,44
50024,84,13,Customer_50024,42
50025,81,22,Customer_50025,47
50026,18,8,Customer_50026,30
50027,99,7,Customer_50027,30
50028,38,3,Customer_50028,24
50029,36,8,Customer_50029,38
50030,39,20,Customer_50030,40
50031,90,17,Customer_50031,29
50032,11,12,Customer_50032,49
50033,48,24,Customer_50033,31
50034,34,20,Customer_50034,49
50035,31,11,Customer_50035,32
50036,97,22,Customer_50036,49
50037,26,3,Customer_50037,38
50038,35,15,Customer_50038,39
50039,91,24,Customer_50039,26
50040,55,6,Customer_50040,45
50041,80,22,Customer_50041,35
50042,3,13,Customer_50042,50
50043,58,12,Customer_50043,26
50044,12,21,Customer_50044,31
50045,67,20,Customer_50045,49
50046,88,3,Customer_50046,28
50047,6,4,Customer_50047,30
50048,85,18,Customer_50048,32
50049,47,9,Customer_50049,34
50050,90,11,Customer_50050,46
50051,40,22,Customer_50051,25
50052,3,11,Customer_50052,40
50053,29,24,Customer_50053,48
50054,79,5,Customer_50054,26
50055,97,22,Customer_50055,37
50056,19,3,Customer_50056,28
50057,10,11,Customer_50057,30
50058,84,13,Customer_50058,30
50059,61,15,Customer_50059,25
50060,31,6,Customer_50060,29
50061,69,17,Customer_50061,37
50062,35,9,Customer_50062,26
50063,77,21,Customer_50063,29
50064,27,16,Customer_50064,34
50065,45,2,Customer_50065,45
50066,68,8,Customer_50066,40
50067,70,11,Customer_50067,45
50068,21,15,Customer_50068,45
50069,14,8,Customer_50069,32
50070,98,12,Customer_50070,47
50071,28,15,Customer_50071,32
50072,21,2,Customer_50072,32
50073,23,15,Customer_50073,27
50074,91,13,Customer_50074,29
50075,3,7,Customer_50075,46
50076,56,21,Customer_50076,50
50077,25,24,Customer_50077,44
50078,97,24,Customer_50078,23
50079,36,3,Customer_50079,25
50080,68,17,Customer_50080,37
50081,61,11,Customer_50081,31
50082,33,3,Customer_50082,40
50083,65,6,Customer_50083,49
50084,74,17,Customer_50084,30
50085,37,24,Customer_50085,23
50086,68,23,Customer_50086,27
50087,61,10,Customer_50087,28
50088,73,21,Customer_50088,48
50089,12,8,Customer_50089,27
50090,16,13,Customer_50090,42
50091,44,8,Customer_50091,38
50092,12,11,Customer_50092,29
50093,82,7,Customer_50093,27
50094,47,7,Customer_50094,30
50095,75,24,Customer_50095,33
50096,8,22,Customer_50096,37
50097,56,13,Customer_50097,35
50098,92,8,Customer_50098,24
50099,18,22,Customer_50099,31
50100,100,9,Customer_50100,23
50101,72,10,Customer_50101,38
50102,93,8,Customer_50102,47
50103,93,10,Customer_50103,35
50104,60,6,Customer_50104,38
50105,75,13,Customer_50105,42
50106,59,15,Customer_50106,43
50107,36,8,Customer_50107,23
50108,72,24,Customer_50108,33
50109,63,24,Customer_50109,49
50110,78,1,Customer_50110,27
50111,77,13,Customer_50111,42
50112,67,18,Customer_50112,43
50113,3,20,Customer_50113,47
50114,95,10,Customer_50114,32
50115,59,8,Customer_50115,36
50116,58,10,Customer_50116,45
50117,86,9,Customer_50117,40
50118,99,20,Customer_50118,43
50119,89,14,Customer_50119,32
50120,86,23,Customer_50120,23
50121,34,17,Customer_50121,43
50122,70,1,Customer_50122,30
50123,47,16,Customer_50123,31
50124,47,18,Customer_50124,39
50125,48,13,Customer_50125,46
50126,18,17,Customer_50126,48
50127,93,21,Customer_50127,23
50128,39,11,Customer_50128,43
50129,57,16,Customer_50129,42
50130,7,11,Customer_50130,38
50131,71,16,Customer_50131,44
50132,58,5,Customer_50132,35
50133,7,18,Customer_50133,36
50134,43,1,Customer_50134,36
50135,73,7,Customer_50135,24
50136,62,22,Customer_50136,34
50137,54,22,Customer_50137,27
50138,56,18,Customer_50138,29
50139,17,8,Customer_50139,35
50140,40,16,Customer_50140,49
50141,82,12,Customer_50141,40
50142,47,24,Customer_50142,35
50143,23,9,Customer_50143,44
50144,48,10,Customer_50144,48
50145,89,17,Customer_50145,39
50146,55,22,Customer_50146,24
50147,64,5,Customer_50147,36
50148,84,13,Customer_50148,33
50149,13,10,Customer_50149,35
50150,30,23,Customer_50150,36
50151,35,9,Customer_50151,45
50152,96,6,Customer_50152,48
50153,49,8,Customer_50153,43
50154,68,20,Customer_50154,36
50155,69,11,Customer_50155,37
50156,78,3,Customer_50156,34
50157,97,21,Customer_50157,44
50158,73,13,Customer_50158,32
50159,48,3,Customer_50159,45
50160,58,2,Customer_50160,23
50161,39,9,Customer_50161,30
50162,70,17,Customer_50162,47
50163,46,16,Customer_50163,46
50164,29,13,Customer_50164,43
50165,61,24,Customer_50165,50
50166,16,10,Customer_50166,32
50167,17,24,Customer_50167,46
50168,51,7,Customer_50168,23
50169,84,20,Customer_50169,30
50170,64,23,Customer_50170,48
50171,5,13,Customer_50171,48
50172,15,3,Customer_50172,36
50173,90,22,Customer_50173,42
50174,63,6,Customer_50174,48
50175,30,9,Customer_50175,39
50176,91,6,Customer_50176,34
50177,87,14,Customer_50177,37
50178,64,24,Customer_50178,30
50179,7,21,Customer_50179,29
50180,50,1,Customer_50180,40
50181,64,2,Customer_50181,50
50182,98,6,Customer_50182,30
50183,37,5,Customer_50183,46
50184,87,19,Customer_50184,26
50185,37,7,Customer_50185,27
50186,11,9,Customer_50186,28
50187,97,9,Customer_50187,41
50188,53,1,Customer_50188,39
50189,89,3,Customer_50189,39
50190,30,12,Customer_50190,38
50191,9,23,Customer_50191,42
50192,96,16,Customer_50192,41
50193,47,13,Customer_50193,27
50194,79,19,Customer_50194,46
50195,79,14,Customer_50195,25
50196,50,23,Customer_50196,36
50197,100,16,Customer_50197,42
50198,61,16,Customer_50198,25
50199,54,6,Customer_50199,42
50200,39,1,Customer_50200,23
50201,30,13,Customer_50201,27
50202,47,17,Customer_50202,24
50203,47,1,Customer_50203,34
50204,3,14,Customer_50204,35
50205,40,11,Customer_50205,30
50206,40,10,Customer_50206,36
50207,92,24,Customer_50207,28
50208,63,20,Customer_50208,28
50209,61,5,Customer_50209,39
50210,78,6,Customer_50210,36
50211,4,9,Customer_50211,44
50212,99,9,Customer_50212,47
50213,18,6,Customer_50213,47
50214,93,10,Customer_50214,30
50215,45,22,Customer_50215,24
50216,30,1,Customer_50216,48
50217,40,10,Customer_50217,40
50218,24,14,Customer_50218,45
50219,65,2,Customer_50219,32
50220,22,18,Customer_50220,40
50221,72,5,Customer_50221,50
50222,96,21,Customer_50222,31
50223,28,1,Customer_50223,25
50224,63,6,Customer_50224,40
50225,51,8,Customer_50225,49
50226,87,14,Customer_50226,33
50227,38,22,Customer_50227,24
50228,5,4,Customer_50228,25
50229,52,20,Customer_50229,37
50230,77,11,Customer_50230,40
50231,9,24,Customer_50231,31
50232,59,24,Customer_50232,31
50233,69,20,Customer_50233,47
50234,2,17,Customer_50234,39
50235,48,7,Customer_50235,38
50236,20,7,Customer_50236,47
50237,34,11,Customer_50237,29
50238,34,1,Customer_50238,27
50239,8,5,Customer_50239,39
50240,93,23,Customer_50240,27
50241,45,2,Customer_50241,32
50242,58,3,Customer_50242,41
50243,49,9,Customer_50243,37
50244,37,21,Customer_50244,50
50245,85,10,Customer_50245,47
50246,97,15,Customer_50246,31
50247,75,5,Customer_50247,23
50248,37,13,Customer_50248,28
50249,91,24,Customer_50249,37
50250,1,6,Customer_50250,35
50251,56,9,Customer_50251,39
50252,66,21,Customer_50252,45
50253,56,19,Customer_50253,42
50254,60,17,Customer_50254,40
50255,64,6,Customer_50255,28
50256,35,16,Customer_50256,39
50257,19,7,Customer_50257,40
50258,63,17,Customer_50258,24
50259,38,24,Customer_50259,36
50260,58,18,Customer_50260,35
50261,51,13,Customer_50261,47
50262,88,17,Customer_50262,47
50263,8,20,Customer_50263,46
50264,44,1,Customer_50264,24
50265,3,24,Customer_50265,38
50266,91,23,Customer_50266,36
50267,7,7,Customer_50267,37
50268,99,2,Customer_50268,46
50269,94,7,Customer_50269,38
50270,65,5,Customer_50270,34
50271,22,2,Customer_50271,34
50272,81,6,Customer_50272,30
50273,15,5,Customer_50273,49
50274,95,7,Customer_50274,31
50275,99,6,Customer_50275,25
50276,65,15,Customer_50276,44
50277,2,15,Customer_50277,42
50278,76,4,Customer_50278,25
50279,28,4,Customer_50279,40
50280,94,13,Customer_50280,35
50281,94,24,Customer_50281,39
50282,31,15,Customer_50282,25
50283,30,7,Customer_50283,34
50284,93,21,Customer_50284,30
50285,47,7,Customer_50285,47
50286,65,1,Customer_50286,44
50287,70,19,Customer_50287,37
50288,48,19,Customer_50288,26
50289,85,16,Customer_50289,38
50290,45,8,Customer_50290,48
50291,44,11,Customer_50291,29
50292,34,7,Customer_50292,29
50293,40,9,Customer_50293,49
50294,62,3,Customer_50294,41
50295,43,21,Customer_50295,23
50296,15,17,Customer_50296,39
50297,1,19,Customer_50297,48
50298,88,5,Customer_50298,50
50299,90,20,Customer_50299,47
50300,51,20,Customer_50300,32
50301,8,5,Customer_50301,24
50302,76,7,Customer_50302,47
50303,12,7,Customer_50303,28
50304,62,17,Customer_50304,26
50305,75,21,Customer_50305,40
50306,56,16,Customer_50306,38
50307,73,23,Customer_50307,43
50308,95,8,Customer_50308,40
50309,47,23,Customer_50309,24
50310,35,8,Customer_50310,49
50311,98,9,Customer_50311,43
50312,32,9,Customer_50312,41
50313,74,11,Customer_50313,47
50314,25,5,Customer_50314,28
50315,52,2,Customer_50315,43
50316,26,13,Customer_50316,34
50317,32,7,Customer_50317,30
50318,10,3,Customer_50318,50
50319,45,7,Customer_50319,49
50320,1,10,Customer_50320,44
50321,73,16,Customer_50321,47
50322,2,20,Customer_50322,41
50323,56,3,Customer_50323,37
50324,10,17,Customer_50324,30
50325,64,3,Customer_50325,42
50326,98,24,Customer_50326,48
50327,37,4,Customer_50327,43
50328,30,4,Customer_50328,39
50329,78,19,Customer_50329,42
50330,99,15,Customer_50330,23
50331,98,21,Customer_50331,41
50332,14,19,Customer_50332,39
50333,48,2,Customer_50333,48
50334,38,14,Customer_50334,31
50335,45,6,Customer_50335,32
50336,55,4,Customer_50336,25
50337,34,24,Customer_50337,36
50338,55,2,Customer_50338,46
50339,56,11,Customer_50339,38
50340,51,8,Customer_50340,31
50341,57,21,Customer_50341,33
50342,55,7,Customer_50342,44
50343,45,16,Customer_50343,49
50344,67,10,Customer_50344,41
50345,3,7,Customer_50345,30
50346,50,4,Customer_50346,41
50347,84,22,Customer_50347,26
50348,39,9,Customer_50348,35
50349,50,13,Customer_50349,49
50350,76,10,Customer_50350,38
50351,1,10,Customer_50351,29
50352,33,15,Customer_50352,47
50353,87,13,Customer_50353,40
50354,29,16,Customer_50354,30
50355,94,18,Customer_50355,40
50356,19,12,Customer_50356,36
50357,79,8,Customer_50357,48
50358,27,10,Customer_50358,29
50359,69,24,Customer_50359,46
50360,79,18,Customer_50360,34
50361,50,19,Customer_50361,41
50362,78,1,Customer_50362,50
50363,75,11,Customer_50363,33
50364,25,12,Customer_50364,24
50365,29,19,Customer_50365,32
50366,34,22,Customer_50366,50
50367,58,14,Customer_50367,30
50368,99,22,Customer_50368,46
50369,36,2,Customer_50369,31
50370,93,9,Customer_50370,47
50371,22,20,Customer_50371,48
50372,7,22,Customer_50372,39
50373,30,5,Customer_50373,34
50374,39,18,Customer_50374,48
50375,40,14,Customer_50375,41
50376,96,22,Customer_50376,36
50377,1,6,Customer_50377,38
50378,38,15,Customer_50378,44
50379,27,14,Customer_50379,27
50380,11,18,Customer_50380,46
50381,92,5,Customer_50381,41
50382,35,1,Customer_50382,42
50383,2,2,Customer_50383,31
50384,64,1,Customer_50384,39
50385,58,9,Customer_50385,45
50386,3,16,Customer_50386,42
50387,22,5,Customer_50387,50
50388,48,11,Customer_50388,37
50389,91,4,Customer_50389,34
50390,74,19,Customer_50390,36
50391,23,22,Customer_50391,46
50392,44,17,Customer_50392,42
50393,93,15,Customer_50393,27
50394,98,15,Customer_50394,36
50395,28,8,Customer_50395,32
50396,54,1,Customer_50396,28
50397,62,14,Customer_50397,47
50398,69,21,Customer_50398,28
50399,38,1,Customer_50399,50
50400,93,7,Customer_50400,40
50401,46,7,Customer_50401,36
50402,64,21,Customer_50402,23
50403,52,21,Customer_50403,46
50404,60,2,Customer_50404,29
50405,96,13,Customer_50405,27
50406,48,12,Customer_50406,48
50407,62,1,Customer_50407,47
50408,2,22,Customer_50408,30
50409,64,16,Customer_50409,29
50410,46,21,Customer_50410,38
50411,53,18,Customer_50411,24
50412,87,21,Customer_50412,45
50413,52,23,Customer_50413,43
50414,90,17,Customer_50414,49
50415,95,17,Customer_50415,26
50416,35,24,Customer_50416,49
50417,3,12,Customer_50417,40
50418,59,18,Customer_50418,49
50419,96,4,Customer_50419,26
50420,48,12,Customer_50420,46
50421,66,10,Customer_50421,48
50422,20,13,Customer_50422,25
50423,85,4,Customer_50423,37
50424,21,7,Customer_50424,40
50425,17,18,Customer_50425,41
50426,69,12,Customer_50426,30
50427,19,5,Customer_50427,50
50428,65,4,Customer_50428,38
50429,81,16,Customer_50429,37
50430,12,10,Customer_50430,39
50431,21,12,Customer_50431,39
50432,59,10,Customer_50432,31
50433,74,22,Customer_50433,39
50434,66,10,Customer_50434,42
50435,7,23,Customer_50435,36
50436,68,22,Customer_50436,30
50437,54,7,Customer_50437,36
50438,9,4,Customer_50438,25
50439,8,21,Customer_50439,25
50440,98,7,Customer_50440,33
50441,53,5,Customer_50441,23
50442,35,2,Customer_50442,48
50443,73,7,Customer_50443,29
50444,63,17,Customer_50444,25
50445,33,13,Customer_50445,39
50446,68,6,Customer_50446,44
50447,7,3,Customer_50447,26
50448,69,14,Customer_50448,47
50449,90,8,Customer_50449,48
50450,19,3,Customer_50450,26
50451,46,10,Customer_50451,29
50452,24,9,Customer_50452,36
50453,73,3,Customer_50453,24
50454,50,11,Customer_50454,30
50455,19,8,Customer_50455,35
50456,16,7,Customer_50456,23
50457,40,9,Customer_50457,47
50458,36,19,Customer_50458,39
50459,16,22,Customer_50459,47
50460,42,12,Customer_50460,26
50461,6,10,Customer_50461,39
50462,62,1,Customer_50462,30
50463,3,20,Customer_50463,29
50464,56,15,Customer_50464,24
50465,1,4,Customer_50465,34
50466,49,23,Customer_50466,26
50467,74,7,Customer_50467,28
50468,10,21,Customer_50468,36
50469,69,2,Customer_50469,39
50470,15,9,Customer_50470,47
50471,98,15,Customer_50471,49
50472,8,17,Customer_50472,26
50473,40,11,Customer_50473,42
50474,35,1,Customer_50474,39
50475,52,2,Customer_50475,42
50476,32,8,Customer_50476,37
50477,35,8,Customer_50477,44
50478,12,7,Customer_50478,35
50479,8,19,Customer_50479,41
50480,63,10,Customer_50480,31
50481,99,1,Customer_50481,43
50482,26,10,Customer_50482,36
50483,58,23,Customer_50483,37
50484,86,13,Customer_50484,49
50485,50,4,Customer_50485,46
50486,64,8,Customer_50486,35
50487,10,11,Customer_50487,39
50488,31,9,Customer_50488,36
50489,22,6,Customer_50489,37
50490,66,6,Customer_50490,41
50491,91,24,Customer_50491,33
50492,27,3,Customer_50492,35
50493,21,21,Customer_50493,29
50494,33,3,Customer_50494,37
50495,53,9,Customer_50495,47
50496,66,1,Customer_50496,29
50497,1,2,Customer_50497,40
50498,84,17,Customer_50498,25
50499,8,20,Customer_50499,33
50500,15,22,Customer_50500,35
50501,81,23,Customer_50501,26
50502,31,11,Customer_50502,45
50503,36,15,Customer_50503,46
50504,28,12,Customer_50504,25
50505,8,17,Customer_50505,36
50506,10,1,Customer_50506,49
50507,64,16,Customer_50507,25
50508,70,1,Customer_50508,50
50509,1,14,Customer_50509,44
50510,31,14,Customer_50510,50
50511,16,6,Customer_50511,26
50512,84,10,Customer_50512,25
50513,17,11,Customer_50513,29
50514,35,18,Customer_50514,50
50515,100,20,Customer_50515,26
50516,21,19,Customer_50516,41
50517,35,6,Customer_50517,39
50518,77,13,Customer_50518,37
50519,88,23,Customer_50519,35
50520,62,21,Customer_50520,27
50521,45,7,Customer_50521,23
50522,19,3,Customer_50522,37
50523,97,21,Customer_50523,42
50524,40,24,Customer_50524,28
50525,30,1,Customer_50525,37
50526,81,14,Customer_50526,46
50527,23,6,Customer_50527,40
50528,48,13,Customer_50528,26
50529,83,4,Customer_50529,29
50530,34,15,Customer_50530,38
50531,48,8,Customer_50531,36
50532,79,21,Customer_50532,44
50533,3,18,Customer_50533,37
50534,21,22,Customer_50534,36
50535,65,18,Customer_50535,31
50536,98,13,Customer_50536,39
50537,63,22,Customer_50537,24
50538,2,9,Customer_50538,36
50539,73,7,Customer_50539,43
50540,81,16,Customer_50540,28
50541,91,10,Customer_50541,24
50542,18,22,Customer_50542,36
50543,2,13,Customer_50543,23
50544,25,15,Customer_50544,33
50545,30,5,Customer_50545,43
50546,36,4,Customer_50546,23
50547,30,10,Customer_50547,38
50548,20,19,Customer_50548,50
50549,3,24,Customer_50549,40
50550,49,1,Customer_50550,30
50551,7,14,Customer_50551,25
50552,33,23,Customer_50552,43
50553,81,2,Customer_50553,50
